op_nr,time
2491,5280
2492,5654
2493,9101
2494,5658
2495,33356
2496,32425
2497,12971
2498,6318
2499,10254
2500,5703
2501,5489
2502,5217
2503,5753
2504,13594
2505,6273
2506,4740
2507,6567
2508,4570
2509,4271
2510,6501
2511,6109
2512,4706
2513,6109
2514,6060
2515,11648
2516,20953
2517,16628
2518,10008
2519,11753
2520,14923
2521,76337
2522,16543
2523,11728
2524,12054
2525,11613
2526,11593
2527,9325
2528,12516
2529,10905
2530,10996
2531,8990
2532,9421
2533,14441
2534,10168
2535,13363
2536,9365
2537,9270
2538,6737
2539,7645
2540,9159
2541,5944
2542,7038
2543,8437
2544,9541
2545,8587
2546,6446
2547,8990
2548,9767
2549,12039
2550,14472
2551,6832
2552,9430
2553,9069
2554,13744
2555,7570
2556,6717
2557,9350
2558,7585
2559,10062
2560,9987
2561,6315
2562,6260
2563,9963
2564,9491
2565,24319
2566,9260
2567,11211
2568,6813
2569,5728
2570,9365
2571,6516
2572,10067
2573,9917
2574,8608
2575,9205
2576,8537
2577,12325
2578,10304
2579,8903
2580,8909
2581,8236
2582,7449
2583,9581
2584,14688
2585,15189
2586,7273
2587,4875
2588,9326
2589,5016
2590,4891
2591,4885
2592,16328
2593,17326
2594,8673
2595,15987
2596,21720
2597,23998
2598,14316
2599,7188
2600,14151
2601,24083
2602,7890
2603,5358
2604,9807
2605,38886
2606,6125
2607,11523
2608,5995
2609,5949
2610,6040
2611,5533
2612,37642
2613,15024
2614,11938
2615,19668
2616,16202
2617,9470
2618,18856
2619,5097
2620,14156
2621,14356
2622,16338
2623,8428
2624,14226
2625,10474
2626,7810
2627,8261
2628,8382
2629,6632
2630,5031
2631,6421
2632,11803
2633,8312
2634,6466
2635,16389
2636,6692
2637,7831
2638,8046
2639,10093
2640,14512
2641,14376
2642,17231
2643,14312
2644,7554
2645,14351
2646,23230
2647,14487
2648,13389
2649,5337
2650,5141
2651,5268
2652,15927
2653,16699
2654,12876
2655,11127
2656,11322
2657,10534
2658,60371
2659,83701
2660,33815
2661,13960
2662,26305
2663,6917
2664,15064
2665,11236
2666,8231
2667,8071
2668,7740
2669,16423
2670,15741
2671,7022
2672,10133
2673,12340
2674,6547
2675,5398
2676,7348
2677,5227
2678,5087
2679,5047
2680,8728
2681,6882
2682,5076
2683,5016
2684,10163
2685,5237
2686,13142
2687,8443
2688,14362
2689,7068
2690,14266
2691,8101
2692,8327
2693,17115
2694,14411
2695,14362
2696,14302
2697,9341
2698,14407
2699,14246
2700,8077
2701,21590
2702,14396
2703,14993
2704,9445
2705,10634
2706,6370
2707,6446
2708,5859
2709,5598
2710,5608
2711,6235
2712,6445
2713,10896
2714,6506
2715,5729
2716,6340
2717,7785
2718,10956
2719,11066
2720,23105
2721,10092
2722,12777
2723,8091
2724,16147
2725,8407
2726,11417
2727,18224
2728,18369
2729,21189
2730,9812
2731,8111
2732,8352
2733,15696
2734,8111
2735,9791
2736,6431
2737,16619
2738,8924
2739,12656
2740,5628
2741,5172
2742,6892
2743,5955
2744,7118
2745,5698
2746,6511
2747,5026
2748,5092
2749,4861
2750,6983
2751,4871
2752,5062
2753,14482
2754,23386
2755,8016
2756,6586
2757,14482
2758,14372
2759,14366
2760,6872
2761,9385
2762,14407
2763,14472
2764,15856
2765,8868
2766,14206
2767,6883
2768,5237
2769,14487
2770,14311
2771,28327
2772,16744
2773,14507
2774,8051
2775,6676
2776,12084
2777,8086
2778,6426
2779,14422
2780,8297
2781,14572
2782,7369
2783,15124
2784,15114
2785,20978
2786,13926
2787,10709
2788,20270
2789,10961
2790,32525
2791,20763
2792,23556
2793,21660
2794,9456
2795,20310
2796,5849
2797,5934
2798,9571
2799,13027
2800,6677
2801,4976
2802,4895
2803,5027
2804,8041
2805,19278
2806,5167
2807,4840
2808,7007
2809,5508
2810,5427
2811,4880
2812,8372
2813,6436
2814,18359
2815,5297
2816,5453
2817,5007
2818,8021
2819,8899
2820,7981
2821,9777
2822,13193
2823,8096
2824,8588
2825,7936
2826,6190
2827,7700
2828,14437
2829,8171
2830,12165
2831,16564
2832,14402
2833,12164
2834,8231
2835,14713
2836,14356
2837,15696
2838,8638
2839,16353
2840,6697
2841,16328
2842,9948
2843,5839
2844,8668
2845,5438
2846,6275
2847,9365
2848,5312
2849,5227
2850,11552
2851,10830
2852,12175
2853,7595
2854,6606
2855,12305
2856,16499
2857,15510
2858,13253
2859,15951
2860,13393
2861,7750
2862,14918
2863,46415
2864,10554
2865,10970
2866,6471
2867,6777
2868,12706
2869,11021
2870,7269
2871,10038
2872,6942
2873,15661
2874,6090
2875,7569
2876,5152
2877,7885
2878,5427
2879,6691
2880,18028
2881,8472
2882,8417
2883,7364
2884,9480
2885,8261
2886,5348
2887,4992
2888,11803
2889,12280
2890,18796
2891,8372
2892,8417
2893,6781
2894,4941
2895,9185
2896,12863
2897,5886
2898,6995
2899,16734
2900,11401
2901,8552
2902,7031
2903,4843
2904,4745
2905,4727
2906,8936
2907,27163
2908,9448
2909,9948
2910,7152
2911,4717
2912,9805
2913,6193
2914,11665
2915,10425
2916,6449
2917,9314
2918,8860
2919,11778
2920,23155
2921,7213
2922,14362
2923,8041
2924,18901
2925,5487
2926,8377
2927,8422
2928,9438
2929,12485
2930,9220
2931,9742
2932,11292
2933,17010
2934,11166
2935,6305
2936,6351
2937,21655
2938,19719
2939,13288
2940,9154
2941,18370
2942,21580
2943,22673
2944,15536
2945,14964
2946,11301
2947,22844
2948,11410
2949,11177
2950,11345
2951,6952
2952,5017
2953,11425
2954,6802
2955,7891
2956,11269
2957,15619
2958,22714
2959,11333
2960,11497
2961,11762
2962,7128
2963,14133
2964,14276
2965,14382
2966,6717
2967,4921
2968,11006
2969,14251
2970,6922
2971,19016
2972,7239
2973,14352
2974,6652
2975,13444
2976,10787
2977,14497
2978,6992
2979,7835
2980,14302
2981,14593
2982,14377
2983,14537
2984,14587
2985,10885
2986,14301
2987,14322
2988,6877
2989,14316
2990,14237
2991,6732
2992,26762
2993,10001
2994,7243
2995,10107
2996,15068
2997,14984
2998,13458
2999,18921
3000,17382
3001,33688
3002,19563
3003,22152
3004,10424
3005,23842
3006,16067
3007,14161
3008,14426
3009,17826
3010,8865
3011,14848
3012,14989
3013,18710
3014,8478
3015,14823
3016,7409
3017,14236
3018,8011
3019,14517
3020,14417
3021,6962
3022,14332
3023,14407
3024,14878
3025,14477
3026,16593
3027,18049
3028,14356
3029,14407
3030,19999
3031,7199
3032,8156
3033,14286
3034,7169
3035,14436
3036,14441
3037,14236
3038,7248
3039,14387
3040,7209
3041,11958
3042,14462
3043,22658
3044,14382
3045,14527
3046,14357
3047,14391
3048,14021
3049,5914
3050,14823
3051,7088
3052,14843
3053,13594
3054,14206
3055,18490
3056,13347
3057,8993
3058,9057
3059,10800
3060,15877
3061,19844
3062,6752
3063,14688
3064,9109
3065,15241
3066,22161
3067,8483
3068,7098
3069,29350
3070,20356
3071,21800
3072,16403
3073,14191
3074,8433
3075,6120
3076,7991
3077,19774
3078,7965
3079,5382
3080,14557
3081,6913
3082,14297
3083,18771
3084,14422
3085,8773
3086,14583
3087,14497
3088,14266
3089,14547
3090,14542
3091,14512
3092,13689
3093,6261
3094,16333
3095,14337
3096,14356
3097,13228
3098,14798
3099,6892
3100,17853
3101,14317
3102,14421
3103,8723
3104,14327
3105,8302
3106,7690
3107,5027
3108,14121
3109,14075
3110,13313
3111,26646
3112,7424
3113,14166
3114,6962
3115,5327
3116,14306
3117,13995
3118,7063
3119,14086
3120,14161
3121,7384
3122,14221
3123,19348
3124,14101
3125,10785
3126,8106
3127,14186
3128,16343
3129,10684
3130,11276
3131,18153
3132,11427
3133,10434
3134,10890
3135,18951
3136,20131
3137,11402
3138,7349
3139,7032
3140,31773
3141,24981
3142,15285
3143,14557
3144,33744
3145,35816
3146,8753
3147,14457
3148,12771
3149,7895
3150,8122
3151,6185
3152,15646
3153,7204
3154,14451
3155,6807
3156,14542
3157,19242
3158,14267
3159,6897
3160,14307
3161,14497
3162,22980
3163,14291
3164,14777
3165,6922
3166,14467
3167,8152
3168,14467
3169,7856
3170,14301
3171,18314
3172,7529
3173,14301
3174,14567
3175,14441
3176,8191
3177,14316
3178,14331
3179,22818
3180,7088
3181,14803
3182,14322
3183,14587
3184,14361
3185,17873
3186,14752
3187,14251
3188,14462
3189,7951
3190,6105
3191,16960
3192,11808
3193,9636
3194,13308
3195,8663
3196,13328
3197,4856
3198,5111
3199,11733
3200,21615
3201,14111
3202,34883
3203,18931
3204,9807
3205,21149
3206,9064
3207,22116
3208,10930
3209,7880
3210,14663
3211,14477
3212,14372
3213,24780
3214,14497
3215,14216
3216,7073
3217,5031
3218,14186
3219,8101
3220,19051
3221,15420
3222,6987
3223,14085
3224,8437
3225,13539
3226,14291
3227,14292
3228,6997
3229,7916
3230,22638
3231,14236
3232,14191
3233,14232
3234,14236
3235,10835
3236,14382
3237,14221
3238,7369
3239,14326
3240,6652
3241,14326
3242,19272
3243,8006
3244,8011
3245,5984
3246,14407
3247,22638
3248,18450
3249,14216
3250,7008
3251,14231
3252,14307
3253,14537
3254,6792
3255,14296
3256,15184
3257,14282
3258,14281
3259,14387
3260,7339
3261,8106
3262,18114
3263,7058
3264,13679
3265,14648
3266,10659
3267,15751
3268,20341
3269,14668
3270,23230
3271,16373
3272,12224
3273,20727
3274,9220
3275,20472
3276,22247
3277,45618
3278,28889
3279,17537
3280,7164
3281,21841
3282,8192
3283,19624
3284,12676
3285,14176
3286,14136
3287,14166
3288,14121
3289,6942
3290,14176
3291,6772
3292,14116
3293,14176
3294,6987
3295,7786
3296,6266
3297,18018
3298,15295
3299,14256
3300,14061
3301,14211
3302,18154
3303,14762
3304,14507
3305,14276
3306,8096
3307,14346
3308,14442
3309,14322
3310,18701
3311,8322
3312,8663
3313,14331
3314,14261
3315,22513
3316,8688
3317,14417
3318,14406
3319,8403
3320,14396
3321,6997
3322,14457
3323,14532
3324,18434
3325,14482
3326,6972
3327,14598
3328,14537
3329,10048
3330,11964
3331,10479
3332,26792
3333,16574
3334,22794
3335,16227
3336,18956
3337,22388
3338,16122
3339,20878
3340,21871
3341,14904
3342,7018
3343,14346
3344,15621
3345,14322
3346,8222
3347,6446
3348,13815
3349,23817
3350,19764
3351,7128
3352,14432
3353,14236
3354,14261
3355,7971
3356,11287
3357,14251
3358,12415
3359,14492
3360,7700
3361,5082
3362,14472
3363,7956
3364,6270
3365,14276
3366,15039
3367,5051
3368,14236
3369,6676
3370,5112
3371,35370
3372,10218
3373,7926
3374,14206
3375,14242
3376,14166
3377,6878
3378,14376
3379,7288
3380,14221
3381,11588
3382,5051
3383,16714
3384,14356
3385,8056
3386,18129
3387,6777
3388,4971
3389,14316
3390,14221
3391,14236
3392,8362
3393,14261
3394,7289
3395,14396
3396,6872
3397,4861
3398,7896
3399,13308
3400,20496
3401,16032
3402,16879
3403,19116
3404,13800
3405,6937
3406,8292
3407,14075
3408,12064
3409,17712
3410,29018
3411,9972
3412,21063
3413,14342
3414,15049
3415,8197
3416,14381
3417,22673
3418,14633
3419,14928
3420,14277
3421,8096
3422,14306
3423,8508
3424,7915
3425,14392
3426,6817
3427,8552
3428,6215
3429,7895
3430,13659
3431,14317
3432,18214
3433,7318
3434,23080
3435,7223
3436,14211
3437,7826
3438,14316
3439,7961
3440,14131
3441,7023
3442,14256
3443,8117
3444,14653
3445,14397
3446,18053
3447,14251
3448,8317
3449,14211
3450,7198
3451,22718
3452,7289
3453,14206
3454,7073
3455,14131
3456,7149
3457,14432
3458,14377
3459,14291
3460,11457
3461,19413
3462,14151
3463,7439
3464,14321
3465,14361
3466,6862
3467,19659
3468,23716
3469,9496
3470,8212
3471,15169
3472,12866
3473,61444
3474,18851
3475,23702
3476,10960
3477,22658
3478,31242
3479,21966
3480,14406
3481,14417
3482,8723
3483,14256
3484,7148
3485,24700
3486,7359
3487,14452
3488,20246
3489,14251
3490,7148
3491,14457
3492,11096
3493,4956
3494,14296
3495,14166
3496,14642
3497,14848
3498,7133
3499,8508
3500,14432
3501,14472
3502,15074
3503,14391
3504,7218
3505,14577
3506,18199
3507,14517
3508,14472
3509,7189
3510,5990
3511,14381
3512,14346
3513,14507
3514,8693
3515,8097
3516,14457
3517,14402
3518,14442
3519,28281
3520,18270
3521,14452
3522,14868
3523,7188
3524,14502
3525,14382
3526,14808
3527,14351
3528,14376
3529,14452
3530,9987
3531,11638
3532,12054
3533,12230
3534,15129
3535,8382
3536,18038
3537,6592
3538,5101
3539,12967
3540,21424
3541,19348
3542,21796
3543,13634
3544,12731
3545,14893
3546,20842
3547,15210
3548,11126
3549,14236
3550,6711
3551,14522
3552,13463
3553,14502
3554,19453
3555,14457
3556,19608
3557,14853
3558,8438
3559,14472
3560,14481
3561,14176
3562,7033
3563,13433
3564,8216
3565,14587
3566,8091
3567,14778
3568,12260
3569,8062
3570,22754
3571,14461
3572,14783
3573,6868
3574,14226
3575,14312
3576,14783
3577,14392
3578,13489
3579,14381
3580,8363
3581,6195
3582,18344
3583,14336
3584,8161
3585,14352
3586,14462
3587,21921
3588,14437
3589,7118
3590,5102
3591,14432
3592,14427
3593,14196
3594,14261
3595,8387
3596,18274
3597,14452
3598,10555
3599,15626
3600,13434
3601,15220
3602,8463
3603,12355
3604,14447
3605,17361
3606,18741
3607,23787
3608,15404
3609,21319
3610,20110
3611,14743
3612,17722
3613,14392
3614,8302
3615,14392
3616,12676
3617,8097
3618,6346
3619,14442
3620,14788
3621,23917
3622,14271
3623,19618
3624,7219
3625,5092
3626,14507
3627,14462
3628,14246
3629,18585
3630,14402
3631,8443
3632,14462
3633,14437
3634,14386
3635,14592
3636,14326
3637,8131
3638,22979
3639,8522
3640,7896
3641,7925
3642,14884
3643,12320
3644,6692
3645,4921
3646,14326
3647,14287
3648,14748
3649,14582
3650,37165
3651,14407
3652,14321
3653,14332
3654,22548
3655,22478
3656,11021
3657,12486
3658,14999
3659,6918
3660,5754
3661,13750
3662,14467
3663,15199
3664,12887
3665,13750
3666,10975
3667,22092
3668,14336
3669,20647
3670,14406
3671,11833
3672,38039
3673,21680
3674,16197
3675,14522
3676,9847
3677,14382
3678,6973
3679,14312
3680,14702
3681,6933
3682,14452
3683,14377
3684,7093
3685,24529
3686,14391
3687,14432
3688,36182
3689,16865
3690,14347
3691,6963
3692,5392
3693,14562
3694,14372
3695,8197
3696,14497
3697,14317
3698,14487
3699,18424
3700,14421
3701,8111
3702,6105
3703,7971
3704,7991
3705,7981
3706,14662
3707,14492
3708,8784
3709,14442
3710,8096
3711,6285
3712,14582
3713,18219
3714,14120
3715,6782
3716,19273
3717,7027
3718,8086
3719,14346
3720,14337
3721,14312
3722,6983
3723,22588
3724,16930
3725,12124
3726,11658
3727,13684
3728,12235
3729,8889
3730,6049
3731,13965
3732,26721
3733,23095
3734,22006
3735,10629
3736,6571
3737,6867
3738,22813
3739,14762
3740,35109
3741,14542
3742,14196
3743,14622
3744,16594
3745,9336
3746,8136
3747,19564
3748,14512
3749,7052
3750,14326
3751,14432
3752,14301
3753,14236
3754,14191
3755,11869
3756,14346
3757,15460
3758,14397
3759,14211
3760,7194
3761,14421
3762,14578
3763,14402
3764,14467
3765,8136
3766,14467
3767,14607
3768,13710
3769,9150
3770,4931
3771,4725
3772,14552
3773,14241
3774,16870
3775,14492
3776,14427
3777,6978
3778,19453
3779,14406
3780,14552
3781,14347
3782,8558
3783,13002
3784,8101
3785,5809
3786,4931
3787,14352
3788,14427
3789,14346
3790,14397
3791,23210
3792,16112
3793,12636
3794,11637
3795,14908
3796,15084
3797,26676
3798,26039
3799,16067
3800,11377
3801,15982
3802,22001
3803,23562
3804,14657
3805,6977
3806,15315
3807,14507
3808,25743
3809,19940
3810,7108
3811,9481
3812,14517
3813,14673
3814,18048
3815,7620
3816,4966
3817,14748
3818,24394
3819,24735
3820,8031
3821,15270
3822,16464
3823,16323
3824,22543
3825,22222
3826,16047
3827,15957
3828,16338
3829,8849
3830,8673
3831,7594
3832,5593
3833,15951
3834,24328
3835,6842
3836,18640
3837,15982
3838,22718
3839,15054
3840,16368
3841,16403
3842,38615
3843,7208
3844,17717
3845,16337
3846,9179
3847,7058
3848,6587
3849,5492
3850,6577
3851,16509
3852,21771
3853,16614
3854,24645
3855,23827
3856,16298
3857,9977
3858,22663
3859,30022
3860,10961
3861,9757
3862,15038
3863,15048
3864,13805
3865,23892
3866,29505
3867,20411
3868,27715
3869,9340
3870,6095
3871,6732
3872,23401
3873,23572
3874,20431
3875,13759
3876,19483
3877,8683
3878,14462
3879,7133
3880,14497
3881,14146
3882,14527
3883,6882
3884,5196
3885,14266
3886,14638
3887,14111
3888,13799
3889,6656
3890,14392
3891,14241
3892,14317
3893,22287
3894,14211
3895,8442
3896,6912
3897,7318
3898,19704
3899,7960
3900,8347
3901,6311
3902,18445
3903,8372
3904,7986
3905,14868
3906,14125
3907,7559
3908,14317
3909,14301
3910,22242
3911,8693
3912,14813
3913,14401
3914,14241
3915,14618
3916,18319
3917,14336
3918,14035
3919,13263
3920,14271
3921,16263
3922,11001
3923,11698
3924,8622
3925,9164
3926,10248
3927,20993
3928,29942
3929,12259
3930,6721
3931,25137
3932,21946
3933,10614
3934,15329
3935,11758
3936,14532
3937,14416
3938,24083
3939,16082
3940,7188
3941,5076
3942,7956
3943,14141
3944,27153
3945,14762
3946,6521
3947,14130
3948,7419
3949,8176
3950,5919
3951,10534
3952,14110
3953,14101
3954,8307
3955,14115
3956,6967
3957,14311
3958,15044
3959,10765
3960,14076
3961,14637
3962,8166
3963,5894
3964,4916
3965,14096
3966,7976
3967,5990
3968,14201
3969,14126
3970,14121
3971,14366
3972,14116
3973,17858
3974,13985
3975,14046
3976,30504
3977,14116
3978,22668
3979,14176
3980,14211
3981,6902
3982,10273
3983,8046
3984,7961
3985,14216
3986,14056
3987,17878
3988,14121
3989,15806
3990,16388
3991,9485
3992,11853
3993,9205
3994,9129
3995,24500
3996,20808
3997,25262
3998,18791
3999,22242
4000,15621
4001,18791
4002,14452
4003,14291
4004,8402
4005,17045
4006,7329
4007,5131
4008,14376
4009,6787
4010,9039
4011,14201
4012,23877
4013,14226
4014,6772
4015,14226
4016,6697
4017,4891
4018,14347
4019,7765
4020,14156
4021,14377
4022,14291
4023,7399
4024,18214
4025,14517
4026,14282
4027,6923
4028,14447
4029,22282
4030,7695
4031,7730
4032,14130
4033,8117
4034,31376
4035,16874
4036,8176
4037,8372
4038,13529
4039,14657
4040,8768
4041,8121
4042,6868
4043,4590
4044,4931
4045,13353
4046,18746
4047,8036
4048,14391
4049,6722
4050,14252
4051,14276
4052,11056
4053,14186
4054,14266
4055,6822
4056,14362
4057,14382
4058,14291
4059,8151
4060,8187
4061,13353
4062,15797
4063,15671
4064,5437
4065,14949
4066,6928
4067,17055
4068,16529
4069,22598
4070,22377
4071,11387
4072,7219
4073,21289
4074,22097
4075,12902
4076,15516
4077,6029
4078,18891
4079,16268
4080,30669
4081,8071
4082,8332
4083,6341
4084,19779
4085,6757
4086,7981
4087,14537
4088,20266
4089,14271
4090,8127
4091,8036
4092,13434
4093,14712
4094,14341
4095,8442
4096,14411
4097,22488
4098,11432
4099,14216
4100,14462
4101,14111
4102,14070
4103,14628
4104,14226
4105,14658
4106,8428
4107,14382
4108,14411
4109,14246
4110,14437
4111,14251
4112,18355
4113,8488
4114,22688
4115,14286
4116,7705
4117,7946
4118,14351
4119,19774
4120,7118
4121,14286
4122,6947
4123,7905
4124,17838
4125,14532
4126,18340
4127,7208
4128,15540
4129,11256
4130,11191
4131,20933
4132,14883
4133,14472
4134,8974
4135,18174
4136,14056
4137,12847
4138,13840
4139,14407
4140,11332
4141,6115
4142,20186
4143,10404
4144,7966
4145,7971
4146,7966
4147,5779
4148,18831
4149,7965
4150,7895
4151,6170
4152,13173
4153,6034
4154,7685
4155,7971
4156,9611
4157,7820
4158,7394
4159,4866
4160,4805
4161,8036
4162,7765
4163,5814
4164,7860
4165,12717
4166,7885
4167,6190
4168,7770
4169,8241
4170,9712
4171,7901
4172,7675
4173,8162
4174,7665
4175,6114
4176,5026
4177,7926
4178,7850
4179,7655
4180,7765
4181,7700
4182,10117
4183,13028
4184,9456
4185,7936
4186,6025
4187,7650
4188,7856
4189,7720
4190,7845
4191,7730
4192,7710
4193,6160
4194,8407
4195,6742
4196,7800
4197,7684
4198,9045
4199,12214
4200,6175
4201,8251
4202,7840
4203,16172
4204,7455
4205,9381
4206,10780
4207,11226
4208,16398
4209,11201
4210,20918
4211,21761
4212,21329
4213,21484
4214,16293
4215,21550
4216,17086
4217,14317
4218,18992
4219,7800
4220,14436
4221,6827
4222,14252
4223,14352
4224,18374
4225,8357
4226,14266
4227,6852
4228,4946
4229,14462
4230,14397
4231,6983
4232,8031
4233,22905
4234,8633
4235,14628
4236,14401
4237,7308
4238,18053
4239,14387
4240,13589
4241,5729
4242,7800
4243,14287
4244,14376
4245,14577
4246,16373
4247,14371
4248,14267
4249,20325
4250,16729
4251,6857
4252,18315
4253,6998
4254,13348
4255,14411
4256,14277
4257,6883
4258,14321
4259,14397
4260,14351
4261,6797
4262,4856
4263,4796
4264,8201
4265,14216
4266,18134
4267,24780
4268,16674
4269,15635
4270,14933
4271,13594
4272,8894
4273,9190
4274,12335
4275,34557
4276,11151
4277,22076
4278,23792
4279,10383
4280,14306
4281,14371
4282,8989
4283,15014
4284,25392
4285,14863
4286,8176
4287,8041
4288,6100
4289,12987
4290,10689
4291,15746
4292,6857
4293,14347
4294,7148
4295,14331
4296,14542
4297,14878
4298,14342
4299,14557
4300,14533
4301,27991
4302,7414
4303,11306
4304,14356
4305,14497
4306,6787
4307,7941
4308,14376
4309,7007
4310,14367
4311,6712
4312,14522
4313,14371
4314,14226
4315,14302
4316,14868
4317,12134
4318,22689
4319,14382
4320,8077
4321,6165
4322,14312
4323,14436
4324,6917
4325,14206
4326,14301
4327,14391
4328,14296
4329,14266
4330,14391
4331,11828
4332,13714
4333,6074
4334,7965
4335,22729
4336,14712
4337,8613
4338,16593
4339,9119
4340,10419
4341,11959
4342,14563
4343,8487
4344,6265
4345,12440
4346,7414
4347,7008
4348,6315
4349,6044
4350,4891
4351,4891
4352,15982
4353,5297
4354,10825
4355,8628
4356,8101
4357,7845
4358,8161
4359,11949
4360,8107
4361,6481
4362,7770
4363,12721
4364,6737
4365,7790
4366,7765
4367,6762
4368,5007
4369,13985
4370,6506
4371,7856
4372,7960
4373,11136
4374,7785
4375,8006
4376,8076
4377,7634
4378,7715
4379,6180
4380,10725
4381,8131
4382,7806
4383,7770
4384,6245
4385,7776
4386,12411
4387,10745
4388,7710
4389,7780
4390,6325
4391,7770
4392,7704
4393,12099
4394,7856
4395,7654
4396,6195
4397,5498
4398,7700
4399,7689
4400,15410
4401,7831
4402,7790
4403,12611
4404,7730
4405,6275
4406,8718
4407,5006
4408,8638
4409,9406
4410,11738
4411,17371
4412,15380
4413,12561
4414,13147
4415,9541
4416,14748
4417,10559
4418,15475
4419,7710
4420,16720
4421,10920
4422,9651
4423,9711
4424,7494
4425,13348
4426,8016
4427,13333
4428,23000
4429,22718
4430,16328
4431,16142
4432,16217
4433,8839
4434,16177
4435,7955
4436,17015
4437,41093
4438,10660
4439,22603
4440,16042
4441,18354
4442,16032
4443,9240
4444,7414
4445,5568
4446,24946
4447,15174
4448,14457
4449,14663
4450,14311
4451,14482
4452,14296
4453,20632
4454,28898
4455,7253
4456,14477
4457,14843
4458,20020
4459,14416
4460,14221
4461,14497
4462,7966
4463,14537
4464,14497
4465,17010
4466,15987
4467,13850
4468,8819
4469,14883
4470,16308
4471,19172
4472,26135
4473,7188
4474,14572
4475,12876
4476,12982
4477,13850
4478,9370
4479,5744
4480,8412
4481,10344
4482,4881
4483,9781
4484,9285
4485,7644
4486,6511
4487,7715
4488,16307
4489,10168
4490,8412
4491,5919
4492,7870
4493,6230
4494,7840
4495,11417
4496,7961
4497,7941
4498,5748
4499,8287
4500,7886
4501,7861
4502,7705
4503,7791
4504,7870
4505,12390
4506,7735
4507,7845
4508,7795
4509,10895
4510,6150
4511,4610
4512,7715
4513,7640
4514,7725
4515,7614
4516,7900
4517,8086
4518,7684
4519,7846
4520,11573
4521,4835
4522,8276
4523,11071
4524,6145
4525,7715
4526,7805
4527,7755
4528,7800
4529,7725
4530,7705
4531,6762
4532,7735
4533,7685
4534,7615
4535,6190
4536,7549
4537,12585
4538,7915
4539,15164
4540,11167
4541,11020
4542,11933
4543,19744
4544,6872
4545,6923
4546,5698
4547,6797
4548,6581
4549,6642
4550,4836
4551,14612
4552,7725
4553,9842
4554,7941
4555,7815
4556,14106
4557,7725
4558,7690
4559,7861
4560,7780
4561,6927
4562,7710
4563,7735
4564,8673
4565,11658
4566,7846
4567,7800
4568,7816
4569,7751
4570,8577
4571,7850
4572,7840
4573,9993
4574,7715
4575,7931
4576,8367
4577,7664
4578,7755
4579,10850
4580,7911
4581,7730
4582,12947
4583,7660
4584,7781
4585,6195
4586,7645
4587,7660
4588,7951
4589,7785
4590,12200
4591,6290
4592,7855
4593,10946
4594,6336
4595,7720
4596,7800
4597,7654
4598,7710
4599,7825
4600,7745
4601,7720
4602,8658
4603,6155
4604,7534
4605,9801
4606,8949
4607,17432
4608,8281
4609,9696
4610,15907
4611,15461
4612,14175
4613,18796
4614,14016
4615,15766
4616,13690
4617,9677
4618,14502
4619,7770
4620,8061
4621,12491
4622,7791
4623,7710
4624,14337
4625,7725
4626,7946
4627,8006
4628,7915
4629,6747
4630,7805
4631,8217
4632,6381
4633,8497
4634,7730
4635,11111
4636,9611
4637,8056
4638,7655
4639,8122
4640,7695
4641,12796
4642,7630
4643,6120
4644,9902
4645,7695
4646,9666
4647,7544
4648,7649
4649,10695
4650,7730
4651,7670
4652,7811
4653,7670
4654,7860
4655,7590
4656,7629
4657,6105
4658,11954
4659,7816
4660,7630
4661,6150
4662,7836
4663,10835
4664,7620
4665,7720
4666,7635
4667,7780
4668,7725
4669,7725
4670,6095
4671,8382
4672,17131
4673,7224
4674,7936
4675,20090
4676,10213
4677,10950
4678,17933
4679,11628
4680,6722
4681,21405
4682,16062
4683,6240
4684,6692
4685,20793
4686,23039
4687,14211
4688,7233
4689,8192
4690,13965
4691,11909
4692,24464
4693,7178
4694,4906
4695,4660
4696,14261
4697,14472
4698,7148
4699,14346
4700,13163
4701,6752
4702,14472
4703,14261
4704,8197
4705,18445
4706,14452
4707,14788
4708,14356
4709,22979
4710,8638
4711,6430
4712,14306
4713,14321
4714,8222
4715,14487
4716,14451
4717,14537
4718,7123
4719,12013
4720,14693
4721,14406
4722,8372
4723,14487
4724,14396
4725,14311
4726,14808
4727,14773
4728,14436
4729,7113
4730,14291
4731,12149
4732,14437
4733,10715
4734,14251
4735,14462
4736,14421
4737,8227
4738,14342
4739,14337
4740,17261
4741,10704
4742,7359
4743,21976
4744,10358
4745,15606
4746,6998
4747,14758
4748,7274
4749,13232
4750,18409
4751,10514
4752,29125
4753,23551
4754,22704
4755,21585
4756,9892
4757,14466
4758,7218
4759,7750
4760,27871
4761,14292
4762,14412
4763,14673
4764,8428
4765,14276
4766,14517
4767,6847
4768,9696
4769,14421
4770,14251
4771,7273
4772,7970
4773,7725
4774,14096
4775,8392
4776,6933
4777,16313
4778,8071
4779,7930
4780,8242
4781,8091
4782,12220
4783,11482
4784,7920
4785,7866
4786,7665
4787,6331
4788,5157
4789,14341
4790,8241
4791,6441
4792,7900
4793,8036
4794,17943
4795,9581
4796,8036
4797,7831
4798,6230
4799,7810
4800,7951
4801,6345
4802,5177
4803,7745
4804,14422
4805,15811
4806,14376
4807,8292
4808,14116
4809,11226
4810,8036
4811,17983
4812,7063
4813,16323
4814,11016
4815,9756
4816,9621
4817,11051
4818,16389
4819,14477
4820,10684
4821,11518
4822,12691
